record_id,year,AverageTemperatureFahr,AverageTemperatureUncertaintyFahr,City,Country
476279,2011,53.501,32.5148,Auckland,New Zealand
476280,2011,54.932,32.7938,Auckland,New Zealand
476281,2011,59.009,32.4554,Auckland,New Zealand
476282,2011,60.8018,32.5814,Auckland,New Zealand
476283,2011,64.0364,32.5184,Auckland,New Zealand
476284,2012,65.2964,32.63,Auckland,New Zealand
476285,2012,66.7994,32.585,Auckland,New Zealand
476286,2012,64.418,32.495,Auckland,New Zealand
476287,2012,62.888,32.6354,Auckland,New Zealand
476288,2012,58.2242,32.7686,Auckland,New Zealand
476289,2012,55.3136,32.4446,Auckland,New Zealand
476290,2012,55.0058,32.9612,Auckland,New Zealand
476291,2012,55.4162,33.2276,Auckland,New Zealand
476292,2012,56.1812,33.0116,Auckland,New Zealand
476293,2012,57.5078,32.9144,Auckland,New Zealand
476294,2012,58.6076,32.8406,Auckland,New Zealand
476295,2012,65.5538,33.1952,Auckland,New Zealand
476296,2013,66.722,32.819,Auckland,New Zealand
476297,2013,66.6932,33.1376,Auckland,New Zealand
476298,2013,66.7688,32.7362,Auckland,New Zealand
476299,2013,64.1102,32.7686,Auckland,New Zealand
476300,2013,59.5004,32.8064,Auckland,New Zealand
476301,2013,56.21,32.6768,Auckland,New Zealand
476302,2013,54.221,32.9774,Auckland,New Zealand
476303,2013,56.7644,32.8118,Auckland,New Zealand
476304,2013,NaN,NaN,Auckland,New Zealand
1099059,1832,71.3714,34.8872,Brasília,Brazil
1099060,1832,71.5532,36.8474,Brasília,Brazil
1099061,1832,71.1158,34.9502,Brasília,Brazil
1099062,1832,69.7226,36.2336,Brasília,Brazil
1099063,1832,68.2178,35.6288,Brasília,Brazil
1099064,1832,67.1522,35.4326,Brasília,Brazil
1099065,1832,66.686,36.3434,Brasília,Brazil
1099066,1832,68.0936,35.8178,Brasília,Brazil
1099067,1832,70.7342,36.608,Brasília,Brazil
1099068,1832,71.6738,35.5856,Brasília,Brazil
1099069,1832,70.2644,34.349,Brasília,Brazil
1099070,1832,69.1682,38.4548,Brasília,Brazil
1099071,1833,71.9276,36.4406,Brasília,Brazil
1099072,1833,73.283,35.3552,Brasília,Brazil
1099073,1833,71.3876,36.4532,Brasília,Brazil
1099074,1833,71.312,35.2598,Brasília,Brazil
1099075,1833,68.5778,34.61,Brasília,Brazil
1099076,1833,67.2548,35.312,Brasília,Brazil
1099077,1833,66.6032,34.6982,Brasília,Brazil
1099078,1833,70.1492,35.8682,Brasília,Brazil
1099079,1833,73.0184,35.2076,NA,NA
1099080,1833,72.2444,35.132,Brasília,Brazil
1099081,1833,74.8184,35.06,Brasília,Brazil
1099082,1833,72.689,36.2318,Brasília,Brazil
1099083,1834,69.9692,35.5568,Brasília,Brazil
1099084,1834,71.8628,35.5928,Brasília,Brazil
1099085,1834,72.0806,35.8844,Brasília,Brazil
1099086,1834,70.5074,35.6126,Brasília,Brazil
1099087,1834,70.655,34.8728,Brasília,Brazil
1099088,1834,65.606,36.059,Brasília,Brazil
1099089,1834,67.4834,35.0654,Brasília,Brazil
1099090,1834,68.9432,34.5668,Brasília,Brazil
1099091,1834,72.6836,36.0428,Brasília,Brazil
1099092,1834,71.4452,34.6784,Brasília,Brazil
1099093,1834,71.2652,36.1508,Brasília,Brazil
1099094,1834,71.6468,34.817,Brasília,Brazil
1099095,1835,72.3002,34.934,Brasília,Brazil
1099096,1835,72.4172,35.609,Brasília,Brazil
1099097,1835,69.2942,35.42,Brasília,Brazil
1099098,1835,69.278,35.7188,Brasília,Brazil
1099099,1835,67.4924,34.439,Brasília,Brazil
1099100,1835,65.372,35.1914,Brasília,Brazil
1099101,1835,66.4754,35.7116,Brasília,Brazil
1099102,1835,68.6786,35.1122,Brasília,Brazil
1099103,1835,69.0584,34.6118,Brasília,Brazil
1099104,1835,70.835,34.448,Brasília,Brazil
1099105,1835,69.3734,35.2094,Brasília,Brazil
1099106,1835,68.2682,34.8458,Brasília,Brazil
1099107,1836,71.5568,34.2536,Brasília,Brazil
1099108,1836,72.0536,35.1914,Brasília,Brazil
1099109,1836,72.275,34.2734,Brasília,Brazil
1099110,1836,68.6786,34.547,Brasília,Brazil
1099111,1836,66.7544,34.5506,Brasília,Brazil
1099112,1836,65.9264,34.5092,Brasília,Brazil
1099113,1836,67.5014,35.7962,Brasília,Brazil
1099114,1836,69.485,35.9438,Brasília,Brazil
1099115,1836,69.9692,35.4398,Brasília,Brazil
1099116,1836,71.4956,38.4854,Brasília,Brazil
1099117,1836,69.1934,35.0186,Brasília,Brazil
1099118,1836,70.5974,35.7998,Brasília,Brazil
1099119,1837,71.4956,35.357,Brasília,Brazil
1099120,1837,70.493,35.8646,Brasília,Brazil
1099121,1837,68.6768,35.006,Brasília,Brazil
1099122,1837,67.6994,34.475,Brasília,Brazil
1099123,1837,67.5122,34.9664,Brasília,Brazil
1099124,1837,64.3604,35.6378,Brasília,Brazil
1099125,1837,65.5934,34.5722,Brasília,Brazil
1099126,1837,68.7704,34.25,Brasília,Brazil
1099127,1837,71.006,34.5884,Brasília,Brazil
1099128,1837,71.1698,35.9366,Brasília,Brazil
1099129,1837,69.746,35.5676,Brasília,Brazil
1099130,1837,69.7388,37.4576,Brasília,Brazil
1099131,1838,68.2628,36.1202,NA,NA
1099132,1838,70.1258,34.7252,Brasília,Brazil
1099133,1838,69.008,34.7954,Brasília,Brazil
1099134,1838,69.4166,34.358,Brasília,Brazil
1099135,1838,66.83,34.2968,Brasília,Brazil
1099136,1838,66.6572,34.781,Brasília,Brazil
1099137,1838,67.4996,36.9464,Brasília,Brazil
1099138,1838,68.5346,36.5594,Brasília,Brazil
1099139,1838,71.6774,34.5308,Brasília,Brazil
1099140,1838,72.4118,37.1588,Brasília,Brazil
1099141,1838,70.3886,35.7386,Brasília,Brazil
1099142,1838,71.267,36.1904,Brasília,Brazil
1099143,1839,71.1842,34.9412,Brasília,Brazil
1099144,1839,72.0572,35.6324,Brasília,Brazil
1099145,1839,68.3924,34.7954,Brasília,Brazil
1099146,1839,70.3058,34.862,Brasília,Brazil
1099147,1839,68.3528,34.106,Brasília,Brazil
1099148,1839,66.191,34.2842,Brasília,Brazil
1099149,1839,66.299,36.8042,Brasília,Brazil
1099150,1839,69.53,35.4452,Brasília,Brazil
1099151,1839,70.4192,34.6388,Brasília,Brazil
1099152,1839,70.538,35.4812,Brasília,Brazil
1099153,1839,68.828,35.2922,Brasília,Brazil
1099154,1839,68.8388,35.6612,Brasília,Brazil
1099155,1840,72.0158,34.7648,Brasília,Brazil
1099156,1840,71.627,35.6396,Brasília,Brazil
1099157,1840,68.9216,34.2356,Brasília,Brazil
1099158,1840,70.2032,35.3804,Brasília,Brazil
1099159,1840,69.8738,34.799,Brasília,Brazil
1099160,1840,67.2962,34.6406,Brasília,Brazil
1099161,1840,67.3844,34.5362,Brasília,Brazil
1099162,1840,68.2394,34.4714,Brasília,Brazil
1099163,1840,71.96,34.5848,Brasília,Brazil
1099164,1840,72.3974,36.0986,Brasília,Brazil
1099165,1840,70.3112,36.7916,Brasília,Brazil
1099166,1840,70.9412,35.8898,Brasília,Brazil
1099167,1841,70.3598,35.2886,NA,NA
1099168,1841,70.5164,34.502,Brasília,Brazil
1099169,1841,70.9214,37.8266,Brasília,Brazil
1099170,1841,70.25,35.3822,Brasília,Brazil
1099171,1841,68.8064,34.2986,Brasília,Brazil
1099172,1841,66.4934,34.3796,Brasília,Brazil
1099173,1841,67.1108,34.5956,Brasília,Brazil
1099174,1841,69.4598,34.3166,Brasília,Brazil
1099175,1841,71.1104,34.0718,Brasília,Brazil
1099176,1841,71.7278,34.5344,Brasília,Brazil
1099177,1841,70.286,34.133,Brasília,Brazil
1099178,1841,69.0782,36.0464,NA,NA
1099179,1842,71.4596,34.8044,Brasília,Brazil
1099180,1842,71.996,34.772,Brasília,Brazil
1099181,1842,73.4792,35.4632,Brasília,Brazil
1099182,1842,71.735,34.8818,Brasília,Brazil
1099183,1842,68.7794,34.3688,Brasília,Brazil
1099184,1842,67.6796,35.7044,Brasília,Brazil
1099185,1842,67.3178,35.4758,Brasília,Brazil
1099186,1842,69.2366,34.3094,Brasília,Brazil
1099187,1842,69.7964,34.9628,Brasília,Brazil
1099188,1842,71.339,34.331,Brasília,Brazil
1099189,1842,70.5236,34.6352,Brasília,Brazil
1099190,1842,71.6018,34.6496,Brasília,Brazil
1099191,1843,73.0904,34.6784,Brasília,Brazil
1099192,1843,74.2244,34.5182,Brasília,Brazil
1099193,1843,71.519,34.4786,Brasília,Brazil
1099194,1843,70.1348,34.4084,Brasília,Brazil
1099195,1843,69.6398,36.2318,Brasília,Brazil
1099196,1843,65.9192,34.4498,Brasília,Brazil
1099197,1843,65.4458,34.8746,Brasília,Brazil
1099198,1843,69.8216,34.9286,Brasília,Brazil
1099199,1843,72.3344,34.3166,Brasília,Brazil
1099200,1843,72.086,34.5902,Brasília,Brazil
1099201,1843,70.8908,34.052,Brasília,Brazil
1099202,1843,72.6008,35.924,Brasília,Brazil
1099203,1844,NaN,NaN,Brasília,Brazil
1099204,1844,NaN,NaN,Brasília,Brazil
1099205,1844,NaN,NaN,Brasília,Brazil
1099206,1844,NaN,NaN,Brasília,Brazil
1099207,1844,NaN,NaN,Brasília,Brazil
1099208,1844,NaN,NaN,Brasília,Brazil
1099209,1844,NaN,NaN,Brasília,Brazil
1099210,1844,NaN,NaN,Brasília,Brazil
1099211,1844,NaN,NaN,Brasília,Brazil
1099212,1844,NaN,NaN,Brasília,Brazil
1099213,1844,NaN,NaN,Brasília,Brazil
1099214,1844,NaN,NaN,Brasília,Brazil
1099215,1845,NaN,NaN,Brasília,Brazil
1099216,1845,NaN,NaN,Brasília,Brazil
1099217,1845,NaN,NaN,Brasília,Brazil
1099218,1845,NaN,NaN,Brasília,Brazil
1099219,1845,NaN,NaN,Brasília,Brazil
1099220,1845,NaN,NaN,Brasília,Brazil
1099221,1845,NaN,NaN,Brasília,Brazil
1099222,1845,NaN,NaN,Brasília,Brazil
1099223,1845,NaN,NaN,NA,NA
1099224,1845,NaN,NaN,Brasília,Brazil
1099225,1845,NaN,NaN,Brasília,Brazil
1099226,1845,NaN,NaN,Brasília,Brazil
1099227,1846,NaN,NaN,Brasília,Brazil
1099228,1846,NaN,NaN,Brasília,Brazil
1099229,1846,NaN,NaN,Brasília,Brazil
1099230,1846,NaN,NaN,Brasília,Brazil
1099231,1846,NaN,NaN,Brasília,Brazil
1099232,1846,NaN,NaN,Brasília,Brazil
1099233,1846,NaN,NaN,Brasília,Brazil
1099234,1846,NaN,NaN,Brasília,Brazil
1099235,1846,NaN,NaN,Brasília,Brazil
1099236,1846,NaN,NaN,Brasília,Brazil
1099237,1846,NaN,NaN,Brasília,Brazil
1099238,1846,NaN,NaN,Brasília,Brazil
1099239,1847,NaN,NaN,Brasília,Brazil
1099240,1847,NaN,NaN,Brasília,Brazil
1099241,1847,NaN,NaN,Brasília,Brazil
1099242,1847,NaN,NaN,Brasília,Brazil
1099243,1847,NaN,NaN,Brasília,Brazil
1099244,1847,NaN,NaN,Brasília,Brazil
1099245,1847,NaN,NaN,Brasília,Brazil
1099246,1847,NaN,NaN,Brasília,Brazil
1099247,1847,NaN,NaN,Brasília,Brazil
1099248,1847,NaN,NaN,Brasília,Brazil
1099249,1847,NaN,NaN,Brasília,Brazil
1099250,1847,NaN,NaN,Brasília,Brazil
1099251,1848,NaN,NaN,Brasília,Brazil
1099252,1848,NaN,NaN,Brasília,Brazil
1099253,1848,NaN,NaN,Brasília,Brazil
1099254,1848,NaN,NaN,Brasília,Brazil
1099255,1848,NaN,NaN,Brasília,Brazil
1099256,1848,NaN,NaN,Brasília,Brazil
1099257,1848,NaN,NaN,Brasília,Brazil
1099258,1848,NaN,NaN,Brasília,Brazil
1099259,1848,NaN,NaN,Brasília,Brazil
1099260,1848,NaN,NaN,Brasília,Brazil
1099261,1848,NaN,NaN,Brasília,Brazil
1099262,1848,NaN,NaN,Brasília,Brazil
1099263,1849,NaN,NaN,Brasília,Brazil
1099264,1849,NaN,NaN,Brasília,Brazil
1099265,1849,NaN,NaN,Brasília,Brazil
1099266,1849,NaN,NaN,Brasília,Brazil
1099267,1849,NaN,NaN,Brasília,Brazil
1099268,1849,NaN,NaN,Brasília,Brazil
1099269,1849,NaN,NaN,Brasília,Brazil
1099270,1849,NaN,NaN,Brasília,Brazil
1099271,1849,NaN,NaN,Brasília,Brazil
1099272,1849,NaN,NaN,Brasília,Brazil
1099273,1849,NaN,NaN,Brasília,Brazil
1099274,1849,NaN,NaN,NA,NA
1099275,1850,NaN,NaN,Brasília,Brazil
1099276,1850,NaN,NaN,Brasília,Brazil
1099277,1850,NaN,NaN,Brasília,Brazil
1099278,1850,NaN,NaN,Brasília,Brazil
1099279,1850,NaN,NaN,Brasília,Brazil
1099280,1850,NaN,NaN,Brasília,Brazil
1099281,1850,NaN,NaN,Brasília,Brazil
1099282,1850,NaN,NaN,Brasília,Brazil
1099283,1850,NaN,NaN,Brasília,Brazil
1099284,1850,NaN,NaN,Brasília,Brazil
1099285,1850,NaN,NaN,Brasília,Brazil
1099286,1850,NaN,NaN,Brasília,Brazil
1099287,1851,72.4928,34.0628,Brasília,Brazil
1099288,1851,72.1706,34.1348,Brasília,Brazil
1099289,1851,70.5884,34.2932,Brasília,Brazil
1099290,1851,71.0924,35.9222,Brasília,Brazil
1099291,1851,69.341,33.9332,Brasília,Brazil
1099292,1851,67.0424,34.1276,Brasília,Brazil
1099293,1851,67.919,34.781,Brasília,Brazil
1099294,1851,69.9746,34.43,Brasília,Brazil
1099295,1851,71.8808,34.3454,Brasília,Brazil
1099296,1851,72.8636,35.3354,Brasília,Brazil
1099297,1851,70.6352,34.3454,Brasília,Brazil
1099298,1851,70.358,36.797,Brasília,Brazil
1099299,1852,71.6342,35.8538,Brasília,Brazil
1099300,1852,71.42,34.0322,Brasília,Brazil
1099301,1852,71.4164,36.1202,Brasília,Brazil
1099302,1852,70.4228,34.412,Brasília,Brazil
1099303,1852,70.0394,34.142,Brasília,Brazil
1099304,1852,67.631,34.601,Brasília,Brazil
1099305,1852,67.6994,34.5218,Brasília,Brazil
1099306,1852,69.1628,34.1096,Brasília,Brazil
1099307,1852,72.2516,34.1924,Brasília,Brazil
1099308,1852,72.1112,34.2464,Brasília,Brazil
1099309,1852,71.2832,35.519,Brasília,Brazil
1099310,1852,72.905,35.3264,Brasília,Brazil
1099311,1853,71.5712,34.4966,Brasília,Brazil
1099312,1853,70.7342,34.6262,Brasília,Brazil
1099313,1853,70.133,34.7882,Brasília,Brazil
1099314,1853,71.2328,35.105,Brasília,Brazil
1099315,1853,69.1358,34.025,Brasília,Brazil
1099316,1853,67.3502,34.2536,Brasília,Brazil
1099317,1853,68.1584,34.2104,Brasília,Brazil
1099318,1853,70.9592,34.4516,Brasília,Brazil
1099319,1853,73.6196,34.6676,Brasília,Brazil
1099320,1853,72.698,34.3832,Brasília,Brazil
1099321,1853,71.906,35.8682,Brasília,Brazil
1099322,1853,70.646,34.4048,Brasília,Brazil
1099323,1854,70.0466,34.907,Brasília,Brazil
1099324,1854,71.2814,34.9088,Brasília,Brazil
1099325,1854,70.9592,34.5578,Brasília,Brazil
1099326,1854,71.4362,34.5308,Brasília,Brazil
1099327,1854,69.674,34.0556,Brasília,Brazil
1099328,1854,67.4042,35.0132,Brasília,Brazil
1099329,1854,68.1692,34.5308,Brasília,Brazil
1099330,1854,70.4966,34.4696,Brasília,Brazil
1099331,1854,73.2704,34.565,Brasília,Brazil
1099332,1854,74.84,34.43,Brasília,Brazil
1099333,1854,71.8106,34.2968,Brasília,Brazil
1099334,1854,71.3138,35.7008,Brasília,Brazil
1099335,1855,72.9878,35.3048,Brasília,Brazil
1099336,1855,72.6026,34.5902,Brasília,Brazil
1099337,1855,72.392,34.3526,Brasília,Brazil
1099338,1855,72.0554,34.655,Brasília,Brazil
1099339,1855,69.9638,34.4426,Brasília,Brazil
1099340,1855,68.0864,35.4488,Brasília,Brazil
1099341,1855,67.2314,34.4948,Brasília,Brazil
1099342,1855,70.6136,34.3562,Brasília,Brazil
1099343,1855,72.2462,33.9602,Brasília,Brazil
1099344,1855,72.887,35.1554,Brasília,Brazil
1099345,1855,71.3408,34.2608,Brasília,Brazil
1099346,1855,68.7506,35.4092,Brasília,Brazil
1099347,1856,70.6532,34.9322,Brasília,Brazil
1099348,1856,70.0196,34.6154,Brasília,Brazil
1099349,1856,70.0916,34.4228,Brasília,Brazil
1099350,1856,70.9736,34.1618,Brasília,Brazil
1099351,1856,68.8424,34.5326,Brasília,Brazil
1099352,1856,66.9902,35.1482,Brasília,Brazil
1099353,1856,66.0164,34.673,NA,NA
1099354,1856,68.8226,34.2968,Brasília,Brazil
1099355,1856,71.0492,34.3508,Brasília,Brazil
1099356,1856,70.8188,34.3202,Brasília,Brazil
1099357,1856,70.5326,34.2428,Brasília,Brazil
1099358,1856,69.7136,35.2238,Brasília,Brazil
1099359,1857,70.7144,34.5254,Brasília,Brazil
1099360,1857,71.2112,34.8062,Brasília,Brazil
1099361,1857,70.7162,34.3328,Brasília,Brazil
1099362,1857,68.1998,34.1384,Brasília,Brazil
1099363,1857,67.8002,34.1186,Brasília,Brazil
1099364,1857,66.4142,34.2122,Brasília,Brazil
1099365,1857,67.4312,34.4282,Brasília,Brazil
1099366,1857,68.9882,34.088,NA,NA
1099367,1857,71.7188,34.0664,Brasília,Brazil
1099368,1857,72.2894,34.8656,Brasília,Brazil
1099369,1857,72.1904,35.15,Brasília,Brazil
1099370,1857,71.753,34.5128,Brasília,Brazil
1099371,1858,71.3174,35.7242,Brasília,Brazil
1099372,1858,71.2094,33.9044,Brasília,Brazil
1099373,1858,71.3534,34.2986,Brasília,Brazil
1099374,1858,70.061,36.1094,Brasília,Brazil
1099375,1858,69.6074,34.4534,Brasília,Brazil
1099376,1858,65.8418,34.8152,Brasília,Brazil
1099377,1858,65.5178,34.2608,Brasília,Brazil
1099378,1858,68.2574,34.9826,Brasília,Brazil
1099379,1858,69.449,37.4684,Brasília,Brazil
1099380,1858,70.6298,35.3318,Brasília,Brazil
1099381,1858,70.5866,35.1464,Brasília,Brazil
1099382,1858,67.8668,34.862,Brasília,Brazil
1099383,1859,69.9998,34.9538,Brasília,Brazil
1099384,1859,70.7486,34.772,Brasília,Brazil
1099385,1859,72.743,34.3346,Brasília,Brazil
1099386,1859,72.995,34.6784,Brasília,Brazil
1099387,1859,69.845,34.2068,Brasília,Brazil
1099388,1859,66.7148,34.8152,Brasília,Brazil
1099389,1859,65.6348,35.3228,Brasília,Brazil
1099390,1859,68.5652,34.4606,Brasília,Brazil
1099391,1859,71.8538,33.9764,Brasília,Brazil
1099392,1859,72.9302,34.4156,Brasília,Brazil
1099393,1859,71.3714,34.772,Brasília,Brazil
1099394,1859,70.1348,34.6802,Brasília,Brazil
1099395,1860,71.5262,34.4048,Brasília,Brazil
1099396,1860,71.3084,34.0592,Brasília,Brazil
1099397,1860,70.4462,35.357,Brasília,Brazil
1099398,1860,71.0546,34.4318,Brasília,Brazil
1099399,1860,69.3464,34.142,Brasília,Brazil
1099400,1860,68.1494,34.7378,Brasília,Brazil
1099401,1860,67.9244,34.2212,Brasília,Brazil
1099402,1860,72.2174,35.0474,Brasília,Brazil
1099403,1860,74.7878,35.6666,Brasília,Brazil
1099404,1860,74.1902,34.9808,Brasília,Brazil
1099405,1860,70.5686,34.2374,Brasília,Brazil
1099406,1860,69.3608,35.5802,Brasília,Brazil
1099407,1861,69.944,35.9726,Brasília,Brazil
1099408,1861,71.4992,34.4012,Brasília,Brazil
1099409,1861,70.7882,34.3346,Brasília,Brazil
1099410,1861,70.7612,34.088,Brasília,Brazil
1099411,1861,69.278,34.2356,Brasília,Brazil
1099412,1861,66.1982,34.8134,Brasília,Brazil
1099413,1861,65.3432,35.2652,Brasília,Brazil
1099414,1861,70.646,34.0952,Brasília,Brazil
1099415,1861,72.4622,34.1348,Brasília,Brazil
1099416,1861,71.9222,34.2176,Brasília,Brazil
1099417,1861,70.6244,35.195,Brasília,Brazil
1099418,1861,69.1754,35.9024,Brasília,Brazil
1099419,1862,69.0998,34.4606,Brasília,Brazil
1099420,1862,70.6658,35.3318,Brasília,Brazil
1099421,1862,71.1176,34.0052,Brasília,Brazil
1099422,1862,70.4138,34.2194,Brasília,Brazil
1099423,1862,70.0448,34.8278,Brasília,Brazil
1099424,1862,66.8174,34.7756,Brasília,Brazil
1099425,1862,65.804,34.4516,Brasília,Brazil
1099426,1862,68.477,34.529,Brasília,Brazil
1099427,1862,70.8764,34.7072,Brasília,Brazil
1099428,1862,72.5054,34.853,Brasília,Brazil
1099429,1862,70.97,35.0384,Brasília,Brazil
1099430,1862,69.215,34.6874,Brasília,Brazil
1099431,1863,73.4846,35.1518,Brasília,Brazil
1099432,1863,72.1724,35.9582,Brasília,Brazil
1099433,1863,71.0294,34.0682,Brasília,Brazil
1099434,1863,71.4938,34.592,Brasília,Brazil
1099435,1863,68.8316,34.9574,Brasília,Brazil
1099436,1863,67.2368,34.6604,Brasília,Brazil
1099437,1863,66.4232,34.6352,Brasília,Brazil
1099438,1863,68.4968,34.367,Brasília,Brazil
1099439,1863,70.4228,35.5856,Brasília,Brazil
1099440,1863,71.3066,34.2968,Brasília,Brazil
1099441,1863,70.0862,34.2446,Brasília,Brazil
1099442,1863,70.1132,34.547,Brasília,Brazil
1099443,1864,70.6172,34.2356,Brasília,Brazil
1099444,1864,70.79,34.9412,Brasília,Brazil
1099445,1864,70.5488,34.2464,Brasília,Brazil
1099446,1864,69.962,34.5506,Brasília,Brazil
1099447,1864,69.4058,34.0898,Brasília,Brazil
1099448,1864,66.8966,34.6766,Brasília,Brazil
1099449,1864,66.6374,34.3004,Brasília,Brazil
1099450,1864,69.0422,34.3688,Brasília,Brazil
1099451,1864,72.5198,34.6478,Brasília,Brazil
1099452,1864,72.0698,34.3886,Brasília,Brazil
1099453,1864,70.4174,34.4012,Brasília,Brazil
1099454,1864,69.692,34.9034,Brasília,Brazil
1099455,1865,72.6404,34.3094,Brasília,Brazil
